label,text,text_length,sentiment
1,お礼 も 含めて 星 ５ つ 。 ハード ディスク 不 具合 を 先輩 諸氏 に 相談 した ところ この アダプタ を ススメ ら れ 。 つないだ 瞬間 、 一 発 で 認識 する と は どういう 仕組み である か 。 今後 も 外 付け と して 利用 し たい と 思い ます 。,147,ポジティブ
1,これ を 買う まで ケーブル テレビ を 利用 して い ました が 、 友人 に 勧め られて こちら に 乗り 換え ました 。 ライン ナップ も 多くて とても 満足 して い ます 。,99,ポジティブ
1,テレビ に スティック を 挿して 、 画面 に 表示 さ れる が まま に 無線 通信 の 設定 すれば すぐ に コンテンツ を 楽しむ こと が でき ます 。  サービス と して は 、 年 末 年始 の 特番 だらけ で 飽きて いた 頃 でも 、 レンタル ショップ に 駆け 込む こと なく その場で すぐ に 楽しめ ます 。 画質 も コンテンツ が 対応 して いれば HD で 再生 さ れる ため 、 通常 の 地上 波 放送 や BD など と 変わり ない 画質 で 再生 でき ます 。 プライム 会員 なら 一部 の 作品 を 除いて ほとんど 追加 料金 無し で 楽しめる の も また 魅力 的です 。 また 、 読み 込み 時 の 遅延 や 読込 待ち の 途中 停止 など も 現在 の ところ 遭遇 して い ませ ん 。  本体 と して は 、 リモコン で の コンテンツ 検索 する 際 の 入力 は 難 が あり 、 音声 検索 が 欲しく なり ます 。 リモコン の 音声 検索 対応 モデル と そう で 無い もの が あり ます が 、 スマートフォン を 持って いれば Fire  TV アプリ を 無料 ダウンロード して リモコン と して 使う こと で 解消 し ます 。 この リモコン アプリ から キーワード 検索 も でき ます し 、 音声 検索 も でき ます 。,630,ポジティブ
0,落下 衝突 なく 、 通常 使用 ２ 週間 ほど で ヒビ が 入り 、 買い 換える こと に なった 。  同 メーカー は 二度と 買わ ない 。,77,ネガティブ
1,ただいま 愛用 中 で す  やはり 、 純正 で すね  インク の 減り が 早い の が 、 難点 です が,58,ポジティブ
0,外周 に 近い 部分 に 外周 に 沿って 文字 を 印刷 する 場合 、 部分 的に 文字 が にじんで 太く なって しまい ます 。 外周 以外 は にじま ない です 。 プリンター に 入れる 向き を いろいろ 変えて １００ 枚 以上 印刷 し ました が 、 同じでした 。 カラープリンター の インク は 純正 品 で 、 ４ 年 前 に 購入 した That's の ＤＶＤ - Ｒ に 印刷 する と 、 にじま ない ので 、 この DVD-R に 問題 が ある ので は ない か と 思い ます 。  データ の 書き 込み エラー に ついて は 、 数 枚 チェック し ました が 、 今 の ところ 問題 は あり ませ ん 。,335,ネガティブ
1,やっぱり 日本 製 の 安心 感 が 何より です 。 コスト パフォーマンス に 満足です 。 がんばれ ニッポン 。,61,ポジティブ
0,購入 当初 から 反応 が 悪かった ので 、 あまり 使用 して い なかった のです が 、 現在 は 画面 は 表示 さ れる のです が 、 リモコン が 反応 し ませ ん 。 交換 は 30 日 以内 と ヘルプ に は 書いて 有り ます が 、 いくら 何でも 短 過ぎ で は ない でしょう か 。 泣寝入り する しか ない のでしょう か ？,184,ネガティブ
1,使って い ます canon 製 プリンター MG7 １ 30 の インク が 早く 減る ので ６ 色 入り が 少し でも 安い と 助かり ます  アマゾン で 買って 大変 満足 して い ます,102,ポジティブ
1,プラスティック の 台紙 が 入って いる ので 、 書類 が 折れ ず に 運べて 良い です 。,51,ポジティブ
0,スマホ 用 に 購入 して 半年 ほど で 故障 し ました 。  永久 保証 と は 言え 、 サポート が 良く ない 時点 で 意味 が 無い です 。  また 、 交換 品 が すぐ 壊れる ようじゃ まるで ダメです 。  いろいろ あって トランセンド は 信用 し ませ ん 。,147,ネガティブ
0,新しい タブレット 用 に 購入 。  しかし ＰＣ でも タブレット でも 、 まったく 認識 して くれ ませ ん でした 。  このような 安い 商品 は 「 賭け 」 と 割り切って 購入 した 方 が いい の かも しれ ませ ん 。,124,ネガティブ
1,データ の 移行 及び 壊れた パソコン から データー を 吸いだす こと が 安易に 出来て 大変 助かって おり ます 、,65,ポジティブ
1,純正 じゃ ない の と 迷った のです が 、 値段 も そんなに 変わら ない ので 純正 に し ました 。,58,ポジティブ
0,ライト マゼンダ の カートリッジ を プリンタ に セット して A4 サイズ の 写真 を 印刷 したら 6 枚 目 辺り から ライト マゼンダ の インク が 漏れ 出して 写真 が 血みどろの ように なった 。  暫く して 印字 ヘッド が 目 詰まり を 起こして プリンタ が お 釈迦 に なって しまい ました 。  安 さ に つら れて 購入 した 結果 、 大 損害 でした 。  高くて も 純正 品 を 購入 し ない と 痛い 目 に 遭う 。,240,ネガティブ
0,取り付け 方法 の 説明 が 中 国語 と 英語 だけ で 、 図 も 不可解で 不親切 。 戸惑い ながら やって いたら 、 すぐ に 割れて しまい ました 。 もったいなかった 。,95,ネガティブ
1,プライム ビデオ を PC で 見る ように なって から 気に は なって ました が 、 レビュー を 見て て も 買って 損 は な さ そうだった ので  値段 も 高く ない し 、 試しに 買って み ました 。  特に 不満 が 出る こと も なく TV で 映画 を 観 れて い ます 。  通常 の TV 番組 を ほとんど 見 なかった ので TV を 見る こと が なかった のです が 、 最近 は 時間 が ある と 毎日 みて ます 。,237,ポジティブ
1,純正 を 遣って い ない と プリンター は  痛む 気 が し ます 。 インク は 安く ない ので  これ から 年賀 状 も あり つかい ます 。,80,ポジティブ
1,白い 花 など を 印刷 した とき きれいに 再現 さ れる ので 花 を 撮って いる 私 と して は 重宝 して いる 。,66,ポジティブ
1,少し 高 めの 純正 品 を 買わ なくて も 、 これ で 十分だ と 思い ます 。 エコ です し ね 。,57,ポジティブ
0,Macbook  air で  Yosemite  OS  X  10.10.3 に アップ グレード したら 、 この 製品 は 全く 反応 すら あり ませ ん 。  ドライバー も Macbook  air 唯一 の 方法 である ugreen ホームページ から ダウンロード 後 、 ファイル が 認識 さ れ ず 一向に インストール さ れ ませ ん 。  最新の Mac  OS に は 対応 し ない のでしょう か ？  安かった から 買って み ました が 、 中華 製品 だ から か 私 の 知識 不足 か … とにかく 使え ない ので ☆ 一 つ しか つけ られ ませ ん 。  もし 、 同じ OS で 使用 できた 方 、 または ugreen の 方 で 解決 策 を ご存じ の 方 、 教えて ください 。  そう で なければ 、 ただ の ゴミ です 。  私 の やり 方 が 間違って いた なら それ も 教えて 欲しい です 。  製品 に MacOS 対応 と 書いて ある 以上 、 無駄に は し たく ない ので 。  お 願い し ます 。,504,ネガティブ
1,子ども の YouTube を みる のに かつ ようして ます が とても たすかって ます 。,50,ポジティブ
0,もう 少し インク を 安く する こと が でき ない か 。 気軽に 印刷 する こと が ためらわ れる 。 」,60,ネガティブ
1,会社 の 名刺 用紙 に 購入 して い ます 。 ネット 注文 できて 、 価格 も 安くて すぐ に 届く ので  とても 便利です 。 紙 の 厚み も 丁度 良い と 思い ます 。 用紙 の カット も 手 で できる ので  大変 便利です 。,129,ポジティブ
0,何 回 悪 口 書か せる 積り だ よ 。 不 純正 品 は 使え ませ ん よー 。 まった くしょう が ね え な 。,64,ネガティブ
1,評価 の 低い レビュー を 見 ました が 、 みんな 言い掛かり に 近い レビュー だ と 思い ました 。  AQUOS の テレビ で は 使え ない と か あり ます が 、 ウチ も AQUOS です が 普通に ファミリンク 起動 も して 使えて ます 。 ノイズ も ない です 。  あと 、 PC より 見 れる 目 が 少ない と 言う 人 が い ます が 、 ビデオ パッケージ が 表示 さ れる 数 は 当然 少ない です が 、 検索 すれば ちゃんと 出て き ます 。 ストリーミング ビデオ の ホーム 画面 に 全て の ビデオ パッケージ 表示 できる わけない じゃ ない です か 。 表示 さ れて も 返って 困り ます 。  それ と アダルト の パッケージ が 表示 さ れる と あり ます が 、 AV は 見 れ ませ ん 。 映画 の パッケージ に は ラブ ストーリー や 官能 もの も ある ので 、 その パッケージ が 表示 さ れる の は しょうがない じゃ ない です か 。 それ を 家族 と 見る と 気まずい と か 言う 人 は 店頭 で レンタル した 方 が いい です 。 オンライン の ストリーミング ビデオ は やめた ほう が いい です 。,578,ポジティブ
